experiment_name,start_time,backend,batch_size,centers_size_gb,components_size_gb,cuml_accel_active,cuml_accel_error,cuml_accel_install_called,dataset,device,effective_batch_size,explained_variance_pct,inertia,inp,input_dims,input_dims_to_kmeans,input_n_components,input_n_components_to_umap,input_size_gb,k,kmeans_minutes,kmeans_purity,kmeans_seconds,labels_size_gb,layer_num,max_iter,mem_input_gb,mem_output_gb,mem_total_gb,memory_estimate_input_size_gb,memory_estimate_output_size_gb,memory_estimate_total_gb,metric,min_dist,n_components,n_features,n_neighbors,n_samples,nmi,original_pca_n_components_before_slice,out,out_dir,output_size_gb,pc1_pc2_cum_variance_pct,pc1_variance_pct,pc2_variance_pct,pca2d_seconds,pca_components_size_gb,pca_explained_variance_pct,pca_input_size_gb,pca_output_size_gb,pca_path,pca_seconds,pca_total_gpu_gb,precision,purity,random_state,reduction_type,save_every,silhouette_2d,silhouette_2d_euclidean,skipped_n_components,source_path,split,total_gb,total_gpu_gb,umap_duration_seconds,umap_metric,umap_minutes,umap_n_neighbors,umap_seconds,umap_source_reduction_type,zca_components_size_gb,zca_explained_variance_pct,zca_input_size_gb,zca_output_size_gb,zca_seconds,zca_total_gpu_gb
pca,2025-06-04 04:47:42.239,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,,,,,,,9,,,,,,,,,,50,2304,,550152,,,data/snli/experiments/pca/layer_9/snli_50_layer9.parquet,,,,,,,,,,,,,,fp32,,,,,,,,,,,,,,,,,,0.0004291534423828125,76.7417221069336,4.721992492675781,0.10247379541397095,1.3278767460142262,4.824895441532135
pca,2025-06-04 04:47:37.927,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,,,,,,,9,,,,,,,,,,50,2304,,550152,,,data/snli/experiments/pca/layer_9/snli_50_layer9.parquet,,,,,,,0.0004291534423828125,76.89693450927734,4.721992492675781,0.10247379541397095,,1.542299581982661,4.824895441532135,fp32,,,,,,,,,,,,,,,,,,,,,,,
kmeans,2025-06-04 04:45:43.173,gpu,,2.2351741790771484e-08,,,,,,,,,7316183.5,,2,,,,0.004098951816558838,3,0.0024222106163506395,,0.14533263698103838,0.002049475908279419,9,300,,,,,,,,,,,,,0.005920907031120922,,,,,,,,,,,,,,,,,0.374878215474996,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:45:06.538,,,,,,,,snli,,,,,,5,,5,,,,,,,,9,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/zca_snli_5_layer9.parquet,,,,,,zca,,,,,,,,,,,,,17.213086892996216,,,,,,,
kmeans,2025-06-04 04:44:29.608,gpu,,2.2351741790771484e-08,,,,,,,,,6940484.0,,2,,,,0.004098951816558838,3,0.003459663250153729,,0.20757979500922374,0.002049475908279419,9,300,,,,,,,,,,,,,0.002768872096721662,,,,,,,,,,,,,,,,,0.36500821591123905,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:44:05.944,,,,,,,,snli,,,,,,5,,5,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/zca_snli_5_layer9.parquet,,,,,,zca,,,,,,,,,,,,,4.828472901019268,,,,,,,
kmeans,2025-06-04 04:43:28.768,gpu,,2.2351741790771484e-08,,,,,,,,,8120361.0,,2,,,,0.004098951816558838,3,0.00339081011673746,,0.2034486070042476,0.002049475908279419,9,300,,,,,,,,,,,,,0.0019384773273195864,,,,,,,,,,,,,,,,,0.3552909014236066,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:42:52.903,,,,,,,,snli,,,,,,5,,5,,,,,,,,9,,,,,,,,manhattan,0.1,,,100,,,,,data/snli/experiments/umap/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/pca_snli_5_layer9.parquet,,,,,,pca,,,,,,,,,,,,,16.204599490010878,,,,,,,
kmeans,2025-06-04 04:42:16.021,gpu,,2.2351741790771484e-08,,,,,,,,,8017577.5,,2,,,,0.004098951816558838,3,0.0038948354670234647,,0.23369012802140787,0.002049475908279419,9,300,,,,,,,,,,,,,0.0017877084672625792,,,,,,,,,,,,,,,,,0.35470015559336326,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:41:39.604,,,,,,,,snli,,,,,,5,,5,,,,,,,,9,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/pca_snli_5_layer9.parquet,,,,,,pca,,,,,,,,,,,,,17.25841630800278,,,,,,,
kmeans,2025-06-04 04:41:03.162,gpu,,2.2351741790771484e-08,,,,,,,,,6178373.0,,2,,,,0.004098951816558838,3,0.003068021916745541,,0.18408131500473246,0.002049475908279419,9,300,,,,,,,,,,,,,0.0021972362632125086,,,,,,,,,,,,,,,,,0.3596187962599427,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:40:35.672,,,,,,,,snli,,,,,,5,,5,,,,,,,,9,,,,,,,,manhattan,0.1,,,15,,,,,data/snli/experiments/umap/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/pca_snli_5_layer9.parquet,,,,,,pca,,,,,,,,,,,,,8.653199969994603,,,,,,,
kmeans,2025-06-04 04:39:59.498,gpu,,2.2351741790771484e-08,,,,,,,,,6184247.0,,2,,,,0.004098951816558838,3,0.0028614310169359667,,0.17168586101615801,0.002049475908279419,9,300,,,,,,,,,,,,,0.0030117596332286424,,,,,,,,,,,,,,,,,0.36286517180706424,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:39:35.441,,,,,,,,snli,,,,,,5,,5,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/pca_snli_5_layer9.parquet,,,,,,pca,,,,,,,,,,,,,4.8727374849841,,,,,,,
pca,2025-06-04 04:39:19.483,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,,,,,,,9,,,,,,,,,,5,2304,,550152,,,data/snli/experiments/pca/layer_9/snli_5_layer9.parquet,,,,,,,,,,,,,,fp32,,,,,,,,,,,,,,,,,,4.291534423828125e-05,46.578216552734375,4.721992492675781,0.010247379541397095,0.980572669999674,4.732282787561417
pca,2025-06-04 04:39:17.008,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,,,,,,,9,,,,,,,,,,5,2304,,550152,,,data/snli/experiments/pca/layer_9/snli_5_layer9.parquet,,,,,,,4.291534423828125e-05,46.68759536743164,4.721992492675781,0.010247379541397095,,1.0800373750098515,4.732282787561417,fp32,,,,,,,,,,,,,,,,,,,,,,,
kmeans,2025-06-04 04:37:31.752,gpu,,2.2351741790771484e-08,,,,,,,,,59155528.0,,2,,,,0.004098951816558838,3,0.004892230500020863,,0.29353383000125177,0.002049475908279419,9,300,,,,,,,,,,,,,2.1658380851557817e-06,,,,,,,,,,,,,,,,,0.3336041675755064,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:36:41.297,,,,,,,,snli,,,,,,1,,1,,,,,,,,9,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/zca_snli_1_layer9.parquet,,,,,,zca,,,,,,,,,,,,,31.210161119000986,,,,,,,
kmeans,2025-06-04 04:36:03.945,gpu,,2.2351741790771484e-08,,,,,,,,,3959510528.0,,2,,,,0.004098951816558838,3,0.017510302849890042,,1.0506181709934026,0.002049475908279419,9,300,,,,,,,,,,,,,9.791540792770789e-06,,,,,,,,,,,,,,,,,0.3345911675318821,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:35:35.780,,,,,,,,snli,,,,,,1,,1,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/zca_snli_1_layer9.parquet,,,,,,zca,,,,,,,,,,,,,9.181978053005878,,,,,,,
kmeans,2025-06-04 04:34:58.604,gpu,,2.2351741790771484e-08,,,,,,,,,21502610.0,,2,,,,0.004098951816558838,3,0.00556470243318472,,0.33388214599108323,0.002049475908279419,9,300,,,,,,,,,,,,,9.605953845561038e-06,,,,,,,,,,,,,,,,,0.3344566592505344,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:34:23.066,,,,,,,,snli,,,,,,1,,1,,,,,,,,9,,,,,,,,manhattan,0.1,,,100,,,,,data/snli/experiments/umap/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/pca_snli_1_layer9.parquet,,,,,,pca,,,,,,,,,,,,,16.436712206021184,,,,,,,
kmeans,2025-06-04 04:33:46.332,gpu,,2.2351741790771484e-08,,,,,,,,,48555324.0,,2,,,,0.004098951816558838,3,0.0041806411502572395,,0.2508384690154344,0.002049475908279419,9,300,,,,,,,,,,,,,6.907826373652883e-06,,,,,,,,,,,,,,,,,0.33387318413820183,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:32:56.141,,,,,,,,snli,,,,,,1,,1,,,,,,,,9,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/pca_snli_1_layer9.parquet,,,,,,pca,,,,,,,,,,,,,31.291389947000425,,,,,,,
kmeans,2025-06-04 04:32:18.932,gpu,,2.2351741790771484e-08,,,,,,,,,18100498.0,,2,,,,0.004098951816558838,3,0.0050473503501658945,,0.3028410210099537,0.002049475908279419,9,300,,,,,,,,,,,,,2.017917339984791e-06,,,,,,,,,,,,,,,,,0.33380229463857264,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:31:51.317,,,,,,,,snli,,,,,,1,,1,,,,,,,,9,,,,,,,,manhattan,0.1,,,15,,,,,data/snli/experiments/umap/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/pca_snli_1_layer9.parquet,,,,,,pca,,,,,,,,,,,,,8.626716589002172,,,,,,,
kmeans,2025-06-04 04:31:14.128,gpu,,2.2351741790771484e-08,,,,,,,,,29643422.0,,2,,,,0.004098951816558838,3,0.005033051699865609,,0.30198310199193656,0.002049475908279419,9,300,,,,,,,,,,,,,4.750672090149808e-06,,,,,,,,,,,,,,,,,0.33414583605985254,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:30:44.297,,,,,,,,snli,,,,,,1,,1,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/pca_snli_1_layer9.parquet,,,,,,pca,,,,,,,,,,,,,10.103797307005152,,,,,,,
pca,2025-06-04 04:29:10.619,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,,,,,,,9,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/layer_9/snli_1_layer9.parquet,,,,,,,,,,,,,,fp32,,,,,,,,,,,,,,,,,,8.58306884765625e-06,19.7409725189209,4.721992492675781,0.002049475908279419,0.9894817000022158,4.724050551652908
pca,2025-06-04 04:28:59.820,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,,,,,,,9,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/layer_9/snli_1_layer9.parquet,,,,,,,8.58306884765625e-06,19.80226707458496,4.721992492675781,0.002049475908279419,,1.1722288980090525,4.724050551652908,fp32,,,,,,,,,,,,,,,,,,,,,,,
kmeans,2025-06-04 04:25:02.355,gpu,,2.2351741790771484e-08,,,,,,,,,56368740.0,,2,,,,0.004098951816558838,3,0.004218773616594262,,0.25312641699565575,0.002049475908279419,10,300,,,,,,,,,,,,,0.00024026396656055176,,,,,,,,,,,,,,,,,0.3410675595108261,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:24:11.022,,,,,,,,snli,,,,,,1,,1,,,,,,,,10,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/zca_snli_1_layer10.parquet,,,,,,zca,,,,,,,,,,,,,32.249245000013616,,,,,,,
kmeans,2025-06-04 04:23:33.964,gpu,,2.2351741790771484e-08,,,,,,,,,33041130.0,,2,,,,0.004098951816558838,3,0.006274070699873846,,0.37644424199243076,0.002049475908279419,10,300,,,,,,,,,,,,,1.6328662373545935e-05,,,,,,,,,,,,,,,,,0.3353545929125042,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:23:05.898,,,,,,,,snli,,,,,,1,,1,,,,,,,,10,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/zca_snli_1_layer10.parquet,,,,,,zca,,,,,,,,,,,,,9.116492722998373,,,,,,,
kmeans,2025-06-04 04:22:27.875,gpu,,2.2351741790771484e-08,,,,,,,,,21671378.0,,2,,,,0.004098951816558838,3,0.0030572367497370577,,0.18343420498422347,0.002049475908279419,10,300,,,,,,,,,,,,,1.40094670358375e-06,,,,,,,,,,,,,,,,,0.3334423941019936,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:21:51.677,,,,,,,,snli,,,,,,1,,1,,,,,,,,10,,,,,,,,manhattan,0.1,,,100,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer10.parquet,,,,,,pca,,,,,,,,,,,,,16.393016097979853,,,,,,,
kmeans,2025-06-04 04:21:14.371,gpu,,2.2351741790771484e-08,,,,,,,,,59084892.0,,2,,,,0.004098951816558838,3,0.005463423966527141,,0.3278054379916284,0.002049475908279419,10,300,,,,,,,,,,,,,3.648559793103162e-05,,,,,,,,,,,,,,,,,0.3363288691125362,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:20:23.233,,,,,,,,snli,,,,,,1,,1,,,,,,,,10,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer10.parquet,,,,,,pca,,,,,,,,,,,,,31.786289540992584,,,,,,,
kmeans,2025-06-04 04:19:45.600,gpu,,2.2351741790771484e-08,,,,,,,,,18265620.0,,2,,,,0.004098951816558838,3,0.0027362424831759804,,0.16417454899055883,0.002049475908279419,10,300,,,,,,,,,,,,,2.1777105915250252e-06,,,,,,,,,,,,,,,,,0.3334133112303509,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:19:17.356,,,,,,,,snli,,,,,,1,,1,,,,,,,,10,,,,,,,,manhattan,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer10.parquet,,,,,,pca,,,,,,,,,,,,,8.534580012987135,,,,,,,
kmeans,2025-06-04 04:18:39.849,gpu,,2.2351741790771484e-08,,,,,,,,,28544404.0,,2,,,,0.004098951816558838,3,0.008479464099703666,,0.50876784598222,0.002049475908279419,10,300,,,,,,,,,,,,,1.7426020364872212e-05,,,,,,,,,,,,,,,,,0.3353709520278032,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:18:11.364,,,,,,,,snli,,,,,,1,,1,,,,,,,,10,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer10.parquet,,,,,,pca,,,,,,,,,,,,,9.14622350098216,,,,,,,
pca,2025-06-04 04:17:54.860,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_10.parquet,,,,,,,,,,,10,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/snli_1_layer10.parquet,,,,,,,,,,,,,,fp32,,,,,,,,,,,,,,,,,,8.58306884765625e-06,36.887939453125,4.721992492675781,0.002049475908279419,1.0015785479918122,4.724050551652908
pca,2025-06-04 04:17:52.617,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_10.parquet,,,,,,,,,,,10,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/snli_1_layer10.parquet,,,,,,,8.58306884765625e-06,36.525306701660156,4.721992492675781,0.002049475908279419,,0.9652767819934525,4.724050551652908,fp32,,,,,,,,,,,,,,,,,,,,,,,
kmeans,2025-06-04 04:15:17.636,gpu,,2.2351741790771484e-08,,,,,,,,,2989340.75,,2,,,,0.004098951816558838,3,0.004236077866517007,,0.25416467199102044,0.002049475908279419,9,300,,,,,,,,,,,,,0.00033300518901673503,,,,,,,,,,,,,,,,,0.3405913274876761,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:14:38.909,,,,,,,,snli,,,,,,50,,50,,,,,,,,9,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/zca_snli_50_layer9.parquet,,,,,,zca,,,,,,,,,,,,,18.77915556100197,,,,,,,
kmeans,2025-06-04 04:14:01.131,gpu,,2.2351741790771484e-08,,,,,,,,,3426030.75,,2,,,,0.004098951816558838,3,0.0033255877332218613,,0.19953526399331167,0.002049475908279419,9,300,,,,,,,,,,,,,3.443305506124992e-05,,,,,,,,,,,,,,,,,0.3355890735651238,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:13:27.741,,,,,,,,snli,,,,,,50,,50,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/zca_snli_50_layer9.parquet,,,,,,zca,,,,,,,,,,,,,13.389489922992652,,,,,,,
kmeans,2025-06-04 04:12:50.312,gpu,,2.2351741790771484e-08,,,,,,,,,2082296.25,,2,,,,0.004098951816558838,3,0.004613596249934441,,0.27681577499606647,0.002049475908279419,9,300,,,,,,,,,,,,,6.464065071056721e-05,,,,,,,,,,,,,,,,,0.335892626037895,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:12:12.562,,,,,,,,snli,,,,,,50,,50,,,,,,,,9,,,,,,,,manhattan,0.1,,,100,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_50_layer9.parquet,,,,,,pca,,,,,,,,,,,,,17.515396411996335,,,,,,,
kmeans,2025-06-04 04:11:35.666,gpu,,2.2351741790771484e-08,,,,,,,,,2651987.5,,2,,,,0.004098951816558838,3,0.003485565183412594,,0.20913391100475565,0.002049475908279419,9,300,,,,,,,,,,,,,6.327134962213511e-05,,,,,,,,,,,,,,,,,0.33589989675580567,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:10:56.811,,,,,,,,snli,,,,,,50,,50,,,,,,,,9,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_50_layer9.parquet,,,,,,pca,,,,,,,,,,,,,19.030687562015373,,,,,,,
kmeans,2025-06-04 04:10:20.508,gpu,,2.2351741790771484e-08,,,,,,,,,4440517.0,,2,,,,0.004098951816558838,3,0.003419114383480822,,0.20514686300884932,0.002049475908279419,9,300,,,,,,,,,,,,,0.0002749042121184348,,,,,,,,,,,,,,,,,0.3406331341156626,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:09:51.363,,,,,,,,snli,,,,,,50,,50,,,,,,,,9,,,,,,,,manhattan,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_50_layer9.parquet,,,,,,pca,,,,,,,,,,,,,9.385953969002003,,,,,,,
kmeans,2025-06-04 04:09:14.555,gpu,,2.2351741790771484e-08,,,,,,,,,3741324.5,,2,,,,0.004098951816558838,3,0.002574221516745941,,0.15445329100475647,0.002049475908279419,9,300,,,,,,,,,,,,,6.24651758219716e-05,,,,,,,,,,,,,,,,,0.33584900173043086,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:08:42.515,,,,,,,,snli,,,,,,50,,50,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_50_layer9.parquet,,,,,,pca,,,,,,,,,,,,,12.007878154021455,,,,,,,
pca,2025-06-04 04:08:26.041,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,,,,,,,9,,,,,,,,,,50,2304,,550152,,,data/snli/experiments/pca/snli_50_layer9.parquet,,,,,,,,,,,,,,fp32,,,,,,,,,,,,,,,,,,0.0004291534423828125,76.74626159667969,4.721992492675781,0.10247379541397095,1.1153788439987693,4.824895441532135
pca,2025-06-04 04:08:22.608,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,,,,,,,9,,,,,,,,,,50,2304,,550152,,,data/snli/experiments/pca/snli_50_layer9.parquet,,,,,,,0.0004291534423828125,76.77887725830078,4.721992492675781,0.10247379541397095,,1.2907856550009456,4.824895441532135,fp32,,,,,,,,,,,,,,,,,,,,,,,
kmeans,2025-06-04 04:06:37.490,gpu,,2.2351741790771484e-08,,,,,,,,,7432759.0,,2,,,,0.004098951816558838,3,0.002908616466447711,,0.17451698798686266,0.002049475908279419,9,300,,,,,,,,,,,,,0.007321102083978593,,,,,,,,,,,,,,,,,0.3784881269176518,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:06:01.049,,,,,,,,snli,,,,,,5,,5,,,,,,,,9,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/zca_snli_5_layer9.parquet,,,,,,zca,,,,,,,,,,,,,17.32912942301482,,,,,,,
kmeans,2025-06-04 04:05:23.940,gpu,,2.2351741790771484e-08,,,,,,,,,6677220.5,,2,,,,0.004098951816558838,3,0.0031775340670719744,,0.19065204402431846,0.002049475908279419,9,300,,,,,,,,,,,,,0.0037575959251813524,,,,,,,,,,,,,,,,,0.36688042577324087,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:05:00.298,,,,,,,,snli,,,,,,5,,5,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/zca_snli_5_layer9.parquet,,,,,,zca,,,,,,,,,,,,,4.8136051099863835,,,,,,,
kmeans,2025-06-04 04:04:23.553,gpu,,2.2351741790771484e-08,,,,,,,,,7427306.0,,2,,,,0.004098951816558838,3,0.0030770573333332627,,0.18462343999999575,0.002049475908279419,9,300,,,,,,,,,,,,,0.00020763078458657276,,,,,,,,,,,,,,,,,0.3405822390902878,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:03:49.259,,,,,,,,snli,,,,,,5,,5,,,,,,,,9,,,,,,,,manhattan,0.1,,,100,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_5_layer9.parquet,,,,,,pca,,,,,,,,,,,,,15.56824458099436,,,,,,,
kmeans,2025-06-04 04:03:12.590,gpu,,2.2351741790771484e-08,,,,,,,,,6753316.5,,2,,,,0.004098951816558838,3,0.002929747133263542,,0.17578482799581252,0.002049475908279419,9,300,,,,,,,,,,,,,0.000727801610995895,,,,,,,,,,,,,,,,,0.346415172534136,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:02:36.329,,,,,,,,snli,,,,,,5,,5,,,,,,,,9,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_5_layer9.parquet,,,,,,pca,,,,,,,,,,,,,17.382317425013753,,,,,,,
kmeans,2025-06-04 04:01:59.584,gpu,,2.2351741790771484e-08,,,,,,,,,6365942.5,,2,,,,0.004098951816558838,3,0.0032096417004747004,,0.19257850202848203,0.002049475908279419,9,300,,,,,,,,,,,,,0.002104926719105237,,,,,,,,,,,,,,,,,0.355698061626605,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:01:32.149,,,,,,,,snli,,,,,,5,,5,,,,,,,,9,,,,,,,,manhattan,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_5_layer9.parquet,,,,,,pca,,,,,,,,,,,,,8.58967760798987,,,,,,,
kmeans,2025-06-04 04:00:55.216,gpu,,2.2351741790771484e-08,,,,,,,,,6722853.5,,2,,,,0.004098951816558838,3,0.00348785843331522,,0.2092715059989132,0.002049475908279419,9,300,,,,,,,,,,,,,0.0032691293657290113,,,,,,,,,,,,,,,,,0.36577891200977186,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:00:30.656,,,,,,,,snli,,,,,,5,,5,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_5_layer9.parquet,,,,,,pca,,,,,,,,,,,,,4.784687067003688,,,,,,,
pca,2025-06-04 04:00:14.822,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,,,,,,,9,,,,,,,,,,5,2304,,550152,,,data/snli/experiments/pca/snli_5_layer9.parquet,,,,,,,,,,,,,,fp32,,,,,,,,,,,,,,,,,,4.291534423828125e-05,46.82413864135742,4.721992492675781,0.010247379541397095,1.0079053810040932,4.732282787561417
pca,2025-06-04 04:00:12.218,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,,,,,,,9,,,,,,,,,,5,2304,,550152,,,data/snli/experiments/pca/snli_5_layer9.parquet,,,,,,,4.291534423828125e-05,46.71483612060547,4.721992492675781,0.010247379541397095,,1.0726530420070048,4.732282787561417,fp32,,,,,,,,,,,,,,,,,,,,,,,
kmeans,2025-06-04 03:58:25.209,gpu,,2.2351741790771484e-08,,,,,,,,,61369088.0,,2,,,,0.004098951816558838,3,0.005049116183363367,,0.302946971001802,0.002049475908279419,9,300,,,,,,,,,,,,,3.7025838399462924e-06,,,,,,,,,,,,,,,,,0.3342458084311245,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 03:57:34.762,,,,,,,,snli,,,,,,1,,1,,,,,,,,9,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/zca_snli_1_layer9.parquet,,,,,,zca,,,,,,,,,,,,,31.14178907198948,,,,,,,
kmeans,2025-06-04 03:56:57.162,gpu,,2.2351741790771484e-08,,,,,,,,,30691930.0,,2,,,,0.004098951816558838,3,0.008317998700173726,,0.4990799220104236,0.002049475908279419,9,300,,,,,,,,,,,,,2.609059384641321e-06,,,,,,,,,,,,,,,,,0.33375503497215314,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 03:56:28.832,,,,,,,,snli,,,,,,1,,1,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/zca_snli_1_layer9.parquet,,,,,,zca,,,,,,,,,,,,,8.959159274003468,,,,,,,
